QueryType,SchemaName,TableCount,TableName,TableType
Table Details,cdwwork_sstaff,0,SeRxHoldingQueue,VIEW
Table Details,cdwwork_sstaff,0,SFeeCHReportOfContact,VIEW
Table Details,cdwwork_sstaff,0,SFeeServiceProvided,VIEW
Table Details,cdwwork_sstaff,0,SFeeVendor,VIEW
Table Details,cdwwork_sstaff,0,SMicroOrderedTest,VIEW
Table Details,cdwwork_sstaff,0,SStaff,VIEW
Table Details,cdwwork_staff,0,Staff,VIEW
Table Details,cdwwork_staff,0,StaffChangeMod,VIEW
Table Details,cdwwork_staffsub,0,CPRSTabPermission,VIEW
Table Details,cdwwork_staffsub,0,ProviderTypeAssignment,VIEW
Table Details,cdwwork_staffsub,0,SecondaryMenuOption,VIEW
Table Details,cdwwork_staffsub,0,VistaDelegatedPermission,VIEW
Table Details,cdwwork_staffsub,0,VistaPermission,VIEW
Table Details,cdwwork_surg,0,AnesthesiaAgent,VIEW
Table Details,cdwwork_surg,0,AnesthesiaBlockSite,VIEW
Table Details,cdwwork_surg,0,AnesthesiaTechnique,VIEW
Table Details,cdwwork_surg,0,AnesthesiaTestDose,VIEW
Table Details,cdwwork_surg,0,operationsindication,VIEW
Table Details,cdwwork_surg,0,ReferringPhysician,VIEW
Table Details,cdwwork_surg,0,ReplacementFluidType,VIEW
Table Details,cdwwork_surg,0,SurgeryAssistant,VIEW
Table Details,cdwwork_surg,0,SurgeryAssistantOther,VIEW
Table Details,cdwwork_surg,0,SurgeryDelay,VIEW
Table Details,cdwwork_surg,0,SurgeryINTRA,VIEW
Table Details,cdwwork_surg,0,SurgeryIrrigation,VIEW
Table Details,cdwwork_surg,0,SurgeryMedication,VIEW
Table Details,cdwwork_surg,0,SurgeryOccurrenceNonOp,VIEW
Table Details,cdwwork_surg,0,SurgeryOtherPostOpDiagnosis,VIEW
Table Details,cdwwork_surg,0,SurgeryOtherProcedure,VIEW
Table Details,cdwwork_surg,0,SurgeryOtherProcedureCPTModifier,VIEW
Table Details,cdwwork_surg,0,SurgeryOtherProcedureDiagnosis,VIEW
Table Details,cdwwork_surg,0,SurgeryPOST,VIEW
Table Details,cdwwork_surg,0,SurgeryPostOpDiagnosis,VIEW
Table Details,cdwwork_surg,0,SurgeryPRE,VIEW
Table Details,cdwwork_surg,0,SurgeryPreOpDiagnosis,VIEW
Table Details,cdwwork_surg,0,SurgeryPrincipalAssociatedDiagnosis,VIEW
Table Details,cdwwork_surg,0,SurgeryPrincipalAssociatedProcedure,VIEW
Table Details,cdwwork_surg,0,SurgeryPrincipalCPTModifier,VIEW
Table Details,cdwwork_surg,0,SurgeryPrincipalDiagnosis,VIEW
Table Details,cdwwork_surg,0,SurgeryProcedureCPTModifier,VIEW
Table Details,cdwwork_surg,0,SurgeryProcedureDiagnosisCode,VIEW
Table Details,cdwwork_surg,0,SurgeryProcedureOccurrence,VIEW
Table Details,cdwwork_surg,0,SurgeryRequiredBloodProducts,VIEW
Table Details,cdwwork_surg,0,SurgeryReturnCase,VIEW
Table Details,cdwwork_surg,0,SurgORCircSupport,VIEW
Table Details,cdwwork_surg,0,SurgORCircSupportTime,VIEW
Table Details,cdwwork_surg,0,SurgORScrubSupport,VIEW
Table Details,cdwwork_surg,0,SurgORScrubSupportTime,VIEW
Table Details,cdwwork_sveteranmvi,0,SMVIPerson,VIEW
Table Details,cdwwork_sveteranmvi,0,SMVIPersonAlias,VIEW
Table Details,cdwwork_sveteranmvi,0,SMVIPersonSiteAssociation,VIEW
Table Details,cdwwork_tiu,0,TIUDocument,VIEW
Table Details,cdwwork_tiu,0,TIUDocument_Recent,VIEW
Table Details,cdwwork_tiu,0,TIUIncompleteRecord,VIEW
Table Details,cdwwork_veteranadr,0,ADRPerson,VIEW
Table Details,cdwwork_veteranadr,0,ADRPersonMerge,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPerson,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPersonPreferredPronoun,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPersonSexualOrientation,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPersonSiteAssociation,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPersonSiteAssocPreferredPronoun,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPersonSiteAssocSexualOrientation,VIEW
Table Details,cdwwork_veteranmvi,0,MVIPersonType,VIEW
Table Details,cdwwork_viewalert,0,SurrogateViewAlertAssignment,VIEW
Table Details,cdwwork_viewalert,0,ViewAlert,VIEW
Table Details,cdwwork_viewalert,0,ViewAlertParameterList,VIEW
Table Details,cdwwork_viewalert,0,ViewAlertParameterListText,VIEW
Table Details,cdwwork_viewalert,0,ViewAlertTrackingRecipient,VIEW
Table Details,cdwwork_vistaerror,0,Inconsistency,VIEW
Table Details,cdwwork_vistaerror,0,InconsistentData,VIEW
Table Details,cdwwork_vital,0,VitalSign,VIEW
Table Details,cdwwork_vital,0,VitalSign_Recent,VIEW
Table Details,cdwwork_vital,0,VitalSignQualifier,VIEW
Table Details,cdwwork_wh,0,WHLabTest,VIEW
Table Details,cdwwork_wh,0,WHLactationStatus,VIEW
Table Details,cdwwork_wh,0,WHLactationStatusErrorReason,VIEW
Table Details,cdwwork_wh,0,WHNotification,VIEW
Table Details,cdwwork_wh,0,WHPapRegimenLog,VIEW
Table Details,cdwwork_wh,0,WHPregnancyLog,VIEW
Table Details,cdwwork_wh,0,WHPregnancyLogContraception,VIEW
Table Details,cdwwork_wh,0,WHPregnancyLogErrorReason,VIEW
Table Details,cdwwork_wh,0,WHProcedure,VIEW
Table Details,cdwwork_wh,0,WHProcedureAction,VIEW
Table Details,cdwwork_wh,0,WHRefusal,VIEW
Table Details,cdwwork2_allergymill,0,adversereaction,VIEW
Table Details,cdwwork2_allergymill,0,AllergyReviewHistory,VIEW
Table Details,cdwwork2_allergymill,0,personallergy,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVDiagnoses,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVEncLocationHistory,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVEncRiskHistory,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVHospitalOutcomes,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVICUOutcomes,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVICUStay,VIEW
Table Details,cdwwork2_aoavmill,0,AOAVPersonEncounter,VIEW
Table Details,cdwwork2_apmill,0,CaseReport,VIEW
Table Details,cdwwork2_apmill,0,CaseSpecimen,VIEW
Table Details,cdwwork2_apmill,0,CaseSynopticWorksheet,VIEW
Table Details,cdwwork2_apmill,0,Cassette,VIEW
Table Details,cdwwork2_apmill,0,CytoScreeningEvent,VIEW
Table Details,cdwwork2_apmill,0,DiagCorrEvent,VIEW
Table Details,cdwwork2_apmill,0,PathologyCase,VIEW
Table Details,cdwwork2_apmill,0,PathSlide,VIEW
Table Details,cdwwork2_apmill,0,PrefixDiagSummary,VIEW
Table Details,cdwwork2_apmill,0,PrefixTask,VIEW
Table Details,cdwwork2_apmill,0,ProcessingTask,VIEW
Table Details,cdwwork2_apmill,0,QAInformation,VIEW
Table Details,cdwwork2_apmill,0,SystemCorr,VIEW
Table Details,cdwwork2_billingmill,0,Account,VIEW
Table Details,cdwwork2_billingmill,0,AccountDebtor,VIEW
Table Details,cdwwork2_billingmill,0,AccountTemplateRelation,VIEW
Table Details,cdwwork2_billingmill,0,BatchTransaction,VIEW
Table Details,cdwwork2_billingmill,0,BatchTransactionDetail,VIEW
Table Details,cdwwork2_billingmill,0,BillActivity,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityAlias,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityClaim,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityCorsp,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityCorspRelation,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityDetail,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityItem,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityItemRelation,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityPayment,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityPendingClaim,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityRelation,VIEW
Table Details,cdwwork2_billingmill,0,BillActivityTransaction,VIEW
Table Details,cdwwork2_billingmill,0,BillBalance,VIEW
Table Details,cdwwork2_billingmill,0,BillDailyBalance,VIEW
Table Details,cdwwork2_billingmill,0,BilledCharge,VIEW
Table Details,cdwwork2_billingmill,0,BilledChargeHealthPlan,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounter,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterCode,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterCollection,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterConditionCode,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterOccurrenceCode,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterStatus,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterTimeFrame,VIEW
Table Details,cdwwork2_billingmill,0,BillEncounterValueCode,VIEW
Table Details,cdwwork2_billingmill,0,BillHealthPlan,VIEW
Table Details,cdwwork2_billingmill,0,BillProration,VIEW
Table Details,cdwwork2_billingmill,0,BillRecordEditFailure,VIEW
Table Details,cdwwork2_billingmill,0,billrecordeditfailuredetail,VIEW
Table Details,cdwwork2_billingmill,0,BillWorkflowIssueEvent,VIEW
Table Details,cdwwork2_billingmill,0,BillWorkflowQueue,VIEW
Table Details,cdwwork2_billingmill,0,BillWorkflowQueueHistory,VIEW
Table Details,cdwwork2_billingmill,0,ChargeActivity,VIEW
Table Details,cdwwork2_billingmill,0,ChargeBatch,VIEW
Table Details,cdwwork2_billingmill,0,ChargeBatchDetail,VIEW
Table Details,cdwwork2_billingmill,0,ChargeEventActivity,VIEW
Table Details,cdwwork2_billingmill,0,ChargeItem,VIEW
Table Details,cdwwork2_billingmill,0,ChargeModification,VIEW
Table Details,cdwwork2_billingmill,0,ClaimDenial,VIEW
Table Details,cdwwork2_billingmill,0,ClaimDenialDetail,VIEW
Table Details,cdwwork2_billingmill,0,ClaimTransaction,VIEW
Table Details,cdwwork2_billingmill,0,ClaimTransactionRelation,VIEW
Table Details,cdwwork2_billingmill,0,DailyBalance,VIEW
Table Details,cdwwork2_billingmill,0,eligibilitytransaction,VIEW
Table Details,cdwwork2_billingmill,0,GeneralLedger,VIEW
Table Details,cdwwork2_billingmill,0,GLAliasAccountTypeRelation,VIEW
Table Details,cdwwork2_billingmill,0,GLAliasFieldRelation,VIEW
Table Details,cdwwork2_billingmill,0,GLAliasFieldResult,VIEW
Table Details,cdwwork2_billingmill,0,GLBatch,VIEW
Table Details,cdwwork2_billingmill,0,GLFieldMaster,VIEW
Table Details,cdwwork2_billingmill,0,GLMaster,VIEW
Table Details,cdwwork2_billingmill,0,GLMasterQual,VIEW
Table Details,cdwwork2_billingmill,0,GLMonthEnd,VIEW
Table Details,cdwwork2_billingmill,0,GLMonthSummary,VIEW
Table Details,cdwwork2_billingmill,0,GLTransaction,VIEW
Table Details,cdwwork2_billingmill,0,GLTransactionDetail,VIEW
Table Details,cdwwork2_billingmill,0,InsurancePayor,VIEW
Table Details,cdwwork2_billingmill,0,OutboundCharge,VIEW
Table Details,cdwwork2_billingmill,0,PaymentPlan,VIEW
Table Details,cdwwork2_billingmill,0,PaymentPlanEncounter,VIEW
Table Details,cdwwork2_billingmill,0,PaymentPlanHistory,VIEW
Table Details,cdwwork2_billingmill,0,PersonAccount,VIEW
Table Details,cdwwork2_billingmill,0,PersonAccountRelation,VIEW
Table Details,cdwwork2_billingmill,0,RevCycleDailyEncntrVisitSmry,VIEW
Table Details,cdwwork2_billingmill,0,RevCycleMonthlyCensusSmry,VIEW
Table Details,cdwwork2_billingmill,0,RevCycleMonthlyEncntrVisitSmry,VIEW
Table Details,cdwwork2_billingmill,0,RevenueSummary,VIEW
Table Details,cdwwork2_billingmill,0,sibatch,VIEW
Table Details,cdwwork2_billingmill,0,sibatchevent,VIEW
Table Details,cdwwork2_billingmill,0,statementschedule,VIEW
Table Details,cdwwork2_bloodbankmill,0,AssignRelease,VIEW
Table Details,cdwwork2_bloodbankmill,0,BBDevice,VIEW
Table Details,cdwwork2_bloodbankmill,0,BBDeviceTransfer,VIEW
Table Details,cdwwork2_bloodbankmill,0,BBInventoryDevice,VIEW
Table Details,cdwwork2_bloodbankmill,0,BBProduct,VIEW
Table Details,cdwwork2_bloodbankmill,0,BloodProduct,VIEW
Table Details,cdwwork2_bloodbankmill,0,crossmatch,VIEW
Table Details,cdwwork2_bloodbankmill,0,dispensereturn,VIEW
Table Details,cdwwork2_bloodbankmill,0,HistoryProduct,VIEW
Table Details,cdwwork2_bloodbankmill,0,HistProductEvent,VIEW
Table Details,cdwwork2_bloodbankmill,0,HistSpecialTesting,VIEW
Table Details,cdwwork2_bloodbankmill,0,InventoryDevice,VIEW
Table Details,cdwwork2_bloodbankmill,0,InventoryTransfer,VIEW
Table Details,cdwwork2_bloodbankmill,0,patientdispense,VIEW
Table Details,cdwwork2_bloodbankmill,0,PersonAntibody,VIEW
Table Details,cdwwork2_bloodbankmill,0,PersonAntigen,VIEW
Table Details,cdwwork2_bloodbankmill,0,personbloodgroup,VIEW
Table Details,cdwwork2_bloodbankmill,0,personbloodgroupresult,VIEW
Table Details,cdwwork2_bloodbankmill,0,PersonRhPhenotype,VIEW
Table Details,cdwwork2_bloodbankmill,0,PersonTransfusionRequirements,VIEW
Table Details,cdwwork2_bloodbankmill,0,ProductAssign,VIEW
Table Details,cdwwork2_bloodbankmill,0,productdestruction,VIEW
Table Details,cdwwork2_bloodbankmill,0,ProductDisposition,VIEW
Table Details,cdwwork2_bloodbankmill,0,ProductEvent,VIEW
Table Details,cdwwork2_bloodbankmill,0,ProductModification,VIEW
Table Details,cdwwork2_bloodbankmill,0,ProductNote,VIEW
Table Details,cdwwork2_bloodbankmill,0,ProductReceipt,VIEW
Table Details,cdwwork2_bloodbankmill,0,Quarantine,VIEW
Table Details,cdwwork2_bloodbankmill,0,QuarantineRelease,VIEW
Table Details,cdwwork2_bloodbankmill,0,SpecialTesting,VIEW
Table Details,cdwwork2_bloodbankmill,0,Specimen,VIEW
Table Details,cdwwork2_bloodbankmill,0,transfusion,VIEW
Table Details,cdwwork2_cardiomill,0,CardiovascularCase,VIEW
Table Details,cdwwork2_cardiomill,0,CardiovascularCaseProcedure,VIEW
Table Details,cdwwork2_cardiomill,0,CardiovascularDevice,VIEW
Table Details,cdwwork2_cardiomill,0,CardiovascularLesion,VIEW
Table Details,cdwwork2_cardiomill,0,cvprocedure,VIEW
Table Details,cdwwork2_cardiomill,0,CVProcedureAssay,VIEW
Table Details,cdwwork2_cardiomill,0,cvprocedureassayschedule,VIEW
Table Details,cdwwork2_cardiomill,0,cvprocedureassaystaff,VIEW
Table Details,cdwwork2_carechartmill,0,clinicaldocactivity,VIEW
Table Details,cdwwork2_carechartmill,0,ClinicalDocActivityConcept,VIEW
Table Details,cdwwork2_carechartmill,0,ClinicalDocActivityDetail,VIEW
Table Details,cdwwork2_carechartmill,0,ClinicalDocActivitySentence,VIEW
Table Details,cdwwork2_carechartmill,0,ClinicalDocFacility,VIEW
Table Details,cdwwork2_carechartmill,0,ClinicalDocTerm,VIEW
Table Details,cdwwork2_carechartmill,0,ClinicalDocTermDetail,VIEW
Table Details,cdwwork2_carechartmill,0,DCPEntityRelation,VIEW
Table Details,cdwwork2_carechartmill,0,DocFormActivity,VIEW
Table Details,cdwwork2_carechartmill,0,DocFormActivityStaff,VIEW
Table Details,cdwwork2_carechartmill,0,ImmunizationModifier,VIEW
Table Details,cdwwork2_carechartmill,0,PCAEncounterRelation,VIEW
Table Details,cdwwork2_carechartmill,0,PowerChartViewPreference,VIEW
Table Details,cdwwork2_carechartmill,0,SocialHistoryAction,VIEW
Table Details,cdwwork2_carechartmill,0,socialhistoryactivity,VIEW
Table Details,cdwwork2_carechartmill,0,SocialHistoryActivityResponse,VIEW
Table Details,cdwwork2_carechartmill,0,socialhistoryassessmentcomment,VIEW
Table Details,cdwwork2_carechartmill,0,SocialHistoryResponse,VIEW
Table Details,cdwwork2_careplanmill,0,CarePathwayAction,VIEW
Table Details,cdwwork2_careplanmill,0,CarePathwayActionDetail,VIEW
Table Details,cdwwork2_careplanmill,0,CarePathwayGroupRelation,VIEW
Table Details,cdwwork2_careplanmill,0,CarePathwayNode,VIEW
Table Details,cdwwork2_careplanmill,0,pathway,VIEW
Table Details,cdwwork2_careplanmill,0,PathwayAction,VIEW
Table Details,cdwwork2_careplanmill,0,PathwayActivityComponent,VIEW
Table Details,cdwwork2_careplanmill,0,pathwayvariance,VIEW
Table Details,cdwwork2_clinicaleventmill,0,bmdiacquiredresult,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEAction,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEActionModifier,VIEW
Table Details,cdwwork2_clinicaleventmill,0,cebloodbank,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEBloodBankAntigen,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEComment,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEComponent,VIEW
Table Details,cdwwork2_clinicaleventmill,0,cedynamiclabel,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEImplant,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEIntakeOutput,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ceintakeoutputresult,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEInventory,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEInventoryItem,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CELabInterpretation,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CELabSpecimen,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CELabSpecimenTransfer,VIEW
Table Details,cdwwork2_clinicaleventmill,0,cemicrobiology,VIEW
Table Details,cdwwork2_clinicaleventmill,0,cemicrosusceptibility,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEMicroSusceptibilityComment,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEMicroSusceptibilityRelation,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEPharmacy,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEPharmacyDetail,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEPharmacyIdentifier,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEQueue,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEReference,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEReferenceDetail,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ceresult,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEResultBlob,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ceresultcalculation,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEResultCode,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEResultDate,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEResultGroup,VIEW
Table Details,cdwwork2_clinicaleventmill,0,CEStaff,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ClinicalEvent,VIEW
Table Details,cdwwork2_clinicaleventmill,0,EventTrack,VIEW
Table Details,cdwwork2_clinicaleventmill,0,EventTrackDetail,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICCriteria,VIEW
Table Details,cdwwork2_clinicaleventmill,0,icevent,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICEventLocation,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICEventLTD,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICEventTrack,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICEventTrackDetail,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICLabDetail,VIEW
Table Details,cdwwork2_clinicaleventmill,0,icmedadminevent,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICMicro,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICMicroAnti,VIEW
Table Details,cdwwork2_clinicaleventmill,0,icmicroevent,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICMicroOrg,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICRiskFactor,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICSpecificEvent,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICSurgeryDetail,VIEW
Table Details,cdwwork2_clinicaleventmill,0,ICWoundDetail,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,AmendmentAlias,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,AmendmentDocument,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,AmendmentMilestone,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,AmendmentRevision,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,InvestigationAgentDevice,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,InvestigationDevice,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,InvestigationNewDrug,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientAmendmentAssign,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientBatchEnrollment,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientConsent,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientEligibilityTracking,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientPreScreenSetting,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,patientprotocolprescreen,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientProtocolRegistration,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientRegistrationConsent,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,PatientRegistrationEligibility,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolAlias,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,protocolamendment,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolArm,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolCohort,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,protocolmaster,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolMilestone,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolRegulatory,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolRoleAssign,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolStratum,VIEW
Table Details,cdwwork2_clinicaltrialmill,0,ProtocolSuspension,VIEW
Table Details,cdwwork2_ehrmlargetextmill,0,RVCComment,VIEW
Table Details,cdwwork2_encmill,0,AbstractCodeRelation,VIEW
Table Details,cdwwork2_encmill,0,AbstractRelation,VIEW
Table Details,cdwwork2_encmill,0,AccidentEncounter,VIEW
Table Details,cdwwork2_encmill,0,CareClarification,VIEW
Table Details,cdwwork2_encmill,0,CareDocumentReview,VIEW
Table Details,cdwwork2_encmill,0,CareManagementWorkflow,VIEW
Table Details,cdwwork2_encmill,0,codinghistory,VIEW
Table Details,cdwwork2_encmill,0,CombinedEncounter,VIEW
Table Details,cdwwork2_encmill,0,CombinedEncounterDetail,VIEW
Table Details,cdwwork2_encmill,0,DischargeFacilityOrganization,VIEW
Table Details,cdwwork2_encmill,0,DischargeFacilityPlacement,VIEW
Table Details,cdwwork2_encmill,0,DischargeFacilityRelatedFacilityType,VIEW
Table Details,cdwwork2_encmill,0,DischargeFacilityService,VIEW
Table Details,cdwwork2_encmill,0,DischargeFacilityServiceRelation,VIEW
Table Details,cdwwork2_encmill,0,Encounter,VIEW
Table Details,cdwwork2_encmill,0,EncounterAlias,VIEW
Table Details,cdwwork2_encmill,0,encounterappeal,VIEW
Table Details,cdwwork2_encmill,0,EncounterAssociatedPerson,VIEW
Table Details,cdwwork2_encmill,0,EncounterAvoidableDay,VIEW
Table Details,cdwwork2_encmill,0,EncounterCareCommunication,VIEW
Table Details,cdwwork2_encmill,0,EncounterCareCommunicationRelation,VIEW
Table Details,cdwwork2_encmill,0,EncounterCareManagement,VIEW
Table Details,cdwwork2_encmill,0,EncounterCarePeriod,VIEW
Table Details,cdwwork2_encmill,0,EncounterCarePeriodActivity,VIEW
Table Details,cdwwork2_encmill,0,EncounterCarePeriodType,VIEW
Table Details,cdwwork2_encmill,0,EncounterCaseManagement,VIEW
Table Details,cdwwork2_encmill,0,EncounterCaseManagementProgram,VIEW
Table Details,cdwwork2_encmill,0,EncounterCaseManagementRisk,VIEW
Table Details,cdwwork2_encmill,0,EncounterClinicalReview,VIEW
Table Details,cdwwork2_encmill,0,EncounterClinicalReviewAddendum,VIEW
Table Details,cdwwork2_encmill,0,EncounterClinicalReviewResult,VIEW
Table Details,cdwwork2_encmill,0,EncounterClinicalReviewSecondary,VIEW
Table Details,cdwwork2_encmill,0,encountercode,VIEW
Table Details,cdwwork2_encmill,0,EncounterDeniedDays,VIEW
Table Details,cdwwork2_encmill,0,encounterdetail,VIEW
Table Details,cdwwork2_encmill,0,EncounterDiagnosis,VIEW
Table Details,cdwwork2_encmill,0,EncounterDiagnosisAction,VIEW
Table Details,cdwwork2_encmill,0,encounterdrg,VIEW
Table Details,cdwwork2_encmill,0,encounterdrgextension,VIEW
Table Details,cdwwork2_encmill,0,EncounterEpisode,VIEW
Table Details,cdwwork2_encmill,0,EncounterEpisodeActivity,VIEW
Table Details,cdwwork2_encmill,0,EncounterFinancial,VIEW
Table Details,cdwwork2_encmill,0,EncounterGrouping,VIEW
Table Details,cdwwork2_encmill,0,EncounterHistory,VIEW
Table Details,cdwwork2_encmill,0,encounterhpauthorization,VIEW
Table Details,cdwwork2_encmill,0,EncounterHPBenefit,VIEW
Table Details,cdwwork2_encmill,0,EncounterHPBenefitRange,VIEW
Table Details,cdwwork2_encmill,0,EncounterHPCoorBenefit,VIEW
Table Details,cdwwork2_encmill,0,EncounterHPEligibility,VIEW
Table Details,cdwwork2_encmill,0,EncounterHPEligibilityBenefit,VIEW
Table Details,cdwwork2_encmill,0,EncounterInformation,VIEW
Table Details,cdwwork2_encmill,0,EncounterLeaveDays,VIEW
Table Details,cdwwork2_encmill,0,EncounterLocationHistory,VIEW
Table Details,cdwwork2_encmill,0,EncounterMediaRelation,VIEW
Table Details,cdwwork2_encmill,0,EncounterMotherChild,VIEW
Table Details,cdwwork2_encmill,0,EncounterNomenclature,VIEW
Table Details,cdwwork2_encmill,0,EncounterOffer,VIEW
Table Details,cdwwork2_encmill,0,encounterofferhistory,VIEW
Table Details,cdwwork2_encmill,0,EncounterOrganization,VIEW
Table Details,cdwwork2_encmill,0,EncounterOrganizationPostAcute,VIEW
Table Details,cdwwork2_encmill,0,EncounterOrganizationRelation,VIEW
Table Details,cdwwork2_encmill,0,EncounterPersonStaffGroup,VIEW
Table Details,cdwwork2_encmill,0,EncounterProcedure,VIEW
Table Details,cdwwork2_encmill,0,encounterproceduredetail,VIEW
Table Details,cdwwork2_encmill,0,encounterproceduremodifier,VIEW
Table Details,cdwwork2_encmill,0,EncounterReadmitAssess,VIEW
Table Details,cdwwork2_encmill,0,EncounterRelation,VIEW
Table Details,cdwwork2_encmill,0,encounterreport,VIEW
Table Details,cdwwork2_encmill,0,EncounterReportTemplate,VIEW
Table Details,cdwwork2_encmill,0,EncounterServiceCategoryHistory,VIEW
Table Details,cdwwork2_encmill,0,EncounterStaff,VIEW
Table Details,cdwwork2_encmill,0,EncounterWaitList,VIEW
Table Details,cdwwork2_encmill,0,EncounterWaitListStatus,VIEW
Table Details,cdwwork2_encmill,0,KioskProfile,VIEW
Table Details,cdwwork2_encmill,0,MessageCenterCommunication,VIEW
Table Details,cdwwork2_encmill,0,MessageCenterCommunicationRelation,VIEW
Table Details,cdwwork2_encmill,0,PatEdDocument,VIEW
